company_size,contract_value,tenure_months,support_tickets,usage_score,nps_score,industry,discount_offered,churned,true_treatment_effect
51,39.00428376004439,22,0,62.00016790567901,48.01799217444275,Retail,0,0,-2.4159543835476676
71,69.30127114688544,9,1,61.361939369107134,37.85373058378322,Finance,0,0,-1.9476507616386631
19,20.789853169650605,8,2,57.9024580927892,43.65633476621526,Manufacturing,0,1,-3.5478247409423855
316,185.83878657806045,18,1,68.17050137992815,46.133303120019214,Technology,0,0,-1.4948285612405647
10,24.485777786550248,30,2,89.68449612757627,68.58220152257908,Manufacturing,0,0,-3.364497426543605
113,57.866106269443115,28,5,80.07687587993539,90.75880752291988,Finance,0,0,-0.4300607810172873
321,169.28830308977993,18,5,49.78205876279084,40.22077786682332,Manufacturing,1,0,-1.8445131894375053
112,133.296907804812,5,3,93.05970232893115,31.03442381640231,Technology,0,1,-0.7955275861794702
40,44.22662034870296,5,2,75.06431541675043,52.315123682179404,Finance,0,0,-2.5908358563750604
24,22.825455155032465,26,3,67.1657208276932,39.969739723015024,Technology,0,0,-3.3061848739389474
258,133.28879117927158,11,2,40.351117858652316,31.14749302495542,Technology,0,1,-0.8837088772138333
10,22.70844162213551,23,2,59.41089508941606,43.651851190466616,Manufacturing,0,0,-3.8666762395821075
12,29.953493725433937,21,0,88.3492242190783,40.3630305764441,Finance,0,0,-3.5280035131976644
30,25.72431467714488,3,3,94.20049450921523,37.314250791800774,Manufacturing,0,0,-2.849481048573441
349,194.88648817497187,54,1,85.22189491069999,21.508821753674546,Technology,0,0,-2.3958104768636037
96,85.69356898639668,5,1,64.63001340254525,31.03875651204007,Manufacturing,0,1,-1.3869898138782268
12,13.541027690321433,16,3,87.78748489451212,55.52700027389548,Healthcare,0,0,-3.4123091488637147
34,27.312638923618863,6,1,50.73547895791029,27.862177741948674,Healthcare,0,0,-3.2253477884853083
21,13.825153236237663,11,1,45.880348546846975,21.401655000595643,Healthcare,0,0,-3.7740832745267645
18,47.912895452763166,12,0,71.06967606704174,44.47676517350196,Retail,0,0,-3.4458891179415674
237,130.67208514634117,13,4,73.0066819900231,25.88167937271114,Technology,0,0,-0.3997797451180798
10,54.09781268679309,16,2,83.78338986775556,29.643911239580053,Manufacturing,0,0,-3.7350148114058044
609,305.5253045725207,60,4,76.75208479461372,61.82629025384294,Retail,0,1,-16.665968830023118
189,115.7347145156801,9,5,93.5388149473713,55.12895581817936,Technology,0,0,0.16431979601914798
280,165.47131474686276,31,3,45.302468753346396,42.49006471706468,Retail,0,0,-1.0470547947300184
27,37.75604507783014,45,5,55.99039937493817,38.01284171057046,Retail,0,0,-3.3288932725660545
43,52.10071927157898,28,1,75.87866259196475,62.62986960720302,Finance,0,0,-2.4050744172227287
10,24.518034669963114,51,3,38.89565620867565,20.1262448253426,Technology,0,0,-4.260033479310503
24,30.66984897008487,28,4,75.99132707613967,41.81596288910941,Healthcare,0,0,-3.2031590261257286
114,60.58028923038739,28,1,61.808142231355724,51.8149073839754,Technology,0,0,-0.9069993186146397
381,205.65246880682537,45,2,76.64738118266028,63.6774435488861,Technology,0,1,-3.200206639782308
10,24.03170597884011,25,1,70.304653456729,31.536103519113468,Manufacturing,0,0,-3.8546646372798024
31,24.520829098962974,45,3,23.67424921089829,61.73325369625622,Finance,0,0,-3.3254914783209673
43,29.417669344333643,25,3,82.55527356691138,46.06443033744952,Finance,0,0,-2.4708318216312906
10,29.003152247748922,44,1,86.1610466092494,55.68147138785038,Technology,0,0,-3.502937762804703
132,94.51795930507265,58,3,80.59549742357474,69.75733423794763,Technology,0,0,-0.2983863518606713
18,17.42674297086009,14,3,67.02376553671957,61.313514642628576,Retail,0,0,-3.351654227491776
40,33.73726198781149,13,4,58.92560192724103,35.309917598098224,Finance,0,0,-2.888264639942804
27,35.06770831913853,51,3,38.54649290913423,54.44186848345516,Manufacturing,0,0,-3.371900123041016
16,17.17593209014683,44,3,72.69300333276128,42.13450541617706,Healthcare,0,0,-3.5215939233429707
54,43.42631863080126,3,0,91.09517516408478,66.66069760162378,Manufacturing,0,0,-1.8873626675461614
39,39.4544350362099,23,3,85.61062963014629,49.21072023732666,Manufacturing,0,0,-2.5423079417999244
31,70.56263842053444,60,2,72.32639108803339,56.88493296457517,Healthcare,0,0,-2.877756625403064
18,22.908104717976826,7,2,67.35917063560277,29.67930458275252,Manufacturing,0,1,-3.6013738569819522
88,46.82374569338308,6,0,95.84185866301043,48.92502524145249,Retail,0,0,-1.1045812114382756
652,329.8140013295897,11,1,84.98128783456997,32.98714423220409,Technology,1,0,-20.51668996779667
67,42.63413498312136,14,4,52.095067763358635,31.12623790933263,Finance,0,0,-2.198939419091753
243,133.95483165306263,4,1,81.79839734174472,38.97624608647928,Retail,0,0,-0.25510605789071855
10,41.13680573057695,7,2,82.33441601777429,25.032135287871498,Manufacturing,0,0,-3.7863987575192857
69,49.00960073478656,3,4,88.92367731939402,32.197949651071816,Finance,0,0,-1.7692796295974853
10,29.357762686498802,23,0,83.59595366116966,16.330130395062298,Technology,0,1,-3.8433994202278052
10,47.48281043675722,23,1,27.963481825024644,6.9628634538499625,Healthcare,0,0,-4.474662274118954
18,36.762438907440455,51,3,70.04642563604025,49.231961189998884,Finance,0,0,-3.418080054119607
326,175.69914514109118,24,2,74.58829139874803,58.924588794130614,Healthcare,0,0,-1.570320375659475
227,128.7380688718903,30,7,79.25681039297847,42.77940279380913,Retail,0,1,-0.1380966737197421
78,55.52250365332086,33,1,82.30601874385826,49.69760479713195,Manufacturing,0,0,-1.4677589741843617
10,49.40459940505173,8,0,78.86159650965593,57.45532395905672,Technology,0,0,-3.5617414432309875
40,53.973638488993394,7,1,68.88645391746283,47.99022453214741,Healthcare,0,0,-2.6872136645681923
85,75.11554569892625,6,3,89.53364902820873,55.44310070215262,Healthcare,0,0,-1.1836187041006916
71,58.57138160286563,14,3,92.98246756025604,50.20622454097485,Finance,0,0,-1.5326255280696408
10,24.605157088356293,13,2,79.12410599987936,35.11442307075785,Healthcare,0,0,-3.737843555435144
14,21.615426182148106,21,3,93.96449209364432,57.26994799924932,Technology,0,0,-3.2617954950695625
49,30.009125416459106,34,2,73.42757221689236,66.10168082175146,Manufacturing,0,0,-2.217010831257065
122,88.29584164889889,30,1,70.88766091204378,71.89847164126374,Technology,0,0,-0.5243356177494521
10,15.568108831258456,13,1,60.24735877410116,71.00537842347843,Finance,0,0,-3.639483384871162
42,51.26861747585281,11,6,30.33368398762704,45.02881916521154,Healthcare,0,0,-3.032832606802037
67,35.64963045992043,12,8,52.48982084308271,32.04361370174561,Retail,0,0,-2.187652881955208
195,104.0955754855367,13,6,55.70399544924105,15.061864889491535,Healthcare,0,0,-0.5249651263916572
154,110.19634305927505,5,2,71.98362245712595,44.531492883563445,Healthcare,0,0,-0.3355118323602329
130,109.54045603904738,25,1,67.61575482288279,58.495106590577805,Manufacturing,0,0,-0.5458815990465495
16,38.09631830908719,60,2,52.13097754352638,5.790474408418348,Technology,0,0,-4.017966429297389
10,12.543389705611382,20,0,87.00435695829891,26.03155893011176,Healthcare,0,0,-3.731703958976117
30,50.046727534134135,20,3,66.21984679092438,33.051916985441586,Finance,0,0,-3.1633861962072234
245,130.54725735447815,27,2,43.81966479339876,21.58288383102159,Technology,0,0,-0.7916402814178396
441,255.81982724375803,7,1,71.53223109476038,12.414291362291841,Healthcare,0,0,-6.1934633581540615
158,85.08166333677158,11,0,84.62423291113839,49.50029034534694,Technology,1,0,-0.13415534812584035
103,63.199123657829915,12,2,80.04327577837915,61.027457098354986,Technology,0,0,-0.8522475854293687
96,48.7533605315715,7,3,56.17516963404474,27.581220201903623,Finance,0,0,-1.4991985420443237
23,18.028848023707702,57,2,72.39448340671409,26.70596104919075,Healthcare,0,1,-3.3953074775393333
44,49.108795562333604,34,2,65.32756080079703,46.71815911085626,Technology,0,0,-2.60657911910518
667,391.8727178390917,35,0,66.83829233369747,27.83403603550081,Technology,0,0,-22.11784478837902
13,43.40825666184201,15,4,81.74495397122467,29.187625662607374,Technology,0,0,-3.6459494549868947
615,336.8090473085691,22,3,53.79456283945455,49.985135801331595,Technology,0,0,-17.484673285194802
33,20.356492636701937,14,1,84.73507976489081,63.12227693596151,Technology,0,0,-2.6365709868633997
398,210.8602798312556,16,2,60.17485958711817,31.730555200095093,Technology,0,0,-4.264806962528058
10,54.82711530556954,21,0,66.74711909025794,51.413195483168934,Technology,0,0,-3.7312232452320693
131,82.83648429213865,17,4,74.53085193267361,26.06779488482907,Finance,0,0,-0.7222491215946312
18,14.306508672188436,20,3,46.72730781660178,40.043602924309525,Retail,0,0,-3.724778098439506
10,16.80997313039839,4,1,58.67122312245257,23.710375471115626,Retail,0,0,-4.033604765006549
75,39.157712236521604,7,0,46.402277676965866,6.614612519155429,Technology,0,0,-2.245560323077098
248,155.53540452814224,14,4,97.81599039536108,36.74427159399916,Technology,0,0,-0.15828592329439578
15,11.827261821467177,16,0,75.96065967430555,48.535109285550654,Technology,0,0,-3.4746125289725396
10,21.718211808369958,16,1,79.60534730686591,21.633103392984445,Technology,0,0,-3.8408816997874653
47,28.632102095430476,29,1,46.38700710736872,30.485208061137374,Finance,0,0,-2.8331482644372135
47,42.63638784874293,24,1,84.60433935112096,64.56469004007083,Retail,0,0,-2.1783390861682235
124,92.31665307317911,26,4,87.28768297822926,42.819745712794784,Retail,0,1,-0.5621652045153492
226,123.64930345224984,12,2,73.99158779093064,16.869986413793526,Finance,0,0,-0.39272423078034546
49,65.77187557605531,8,2,63.15878332251068,29.59382052996555,Healthcare,0,0,-2.611761602535169
882,469.1100210458812,17,5,73.02681222543333,51.74483321020847,Technology,1,0,-46.568173212064
76,62.77265188673489,32,3,76.86411163342534,28.25110674045382,Healthcare,0,0,-1.7429500297421159
32,56.36064513989621,56,5,76.6661147076716,70.92233673153108,Finance,0,0,-2.6883601590710353
10,24.396276011598534,12,1,84.84476986215196,55.78019561989485,Finance,0,0,-3.515310736419322
36,30.48647213468665,56,1,65.45432585894709,53.8834271587386,Finance,0,0,-2.8039893241406197
32,38.42852127711891,7,2,89.56519258457928,52.423335531026865,Manufacturing,0,0,-2.7073613899059925
230,120.45372762047229,4,4,73.29910814720225,37.2271965591577,Finance,0,0,-0.25919134605471594
109,86.92143126084139,15,4,79.20233770359727,48.31397838108757,Healthcare,0,0,-0.8495647959153271
10,37.45150043530583,8,1,21.623570411335375,18.20660362499704,Healthcare,0,1,-4.448111466886671
70,48.942809714870755,11,2,67.15092350540462,50.05408056838694,Technology,0,0,-1.8180581203988582
149,84.5289939433849,38,3,84.7224235618111,71.77538044661466,Technology,0,0,-0.03867272080897166
540,289.80591134904085,35,2,45.402834232350706,23.596935508986874,Healthcare,1,0,-12.117196173604597
206,107.63071819919018,24,4,74.11156523252228,33.81408213335465,Finance,0,0,-0.19197169060793995
170,97.25173441328478,22,3,96.30317023284196,46.72338003156443,Finance,0,0,0.04681874258093505
59,68.43073049206862,10,3,79.47418677479305,32.14483284079722,Finance,0,1,-2.136199469525692
97,55.13770036265495,17,2,88.69155771316032,64.85318877498067,Manufacturing,0,0,-0.8551589126685515
355,220.08368837673112,15,5,68.35518457693044,16.466817324074235,Technology,0,1,-2.7872136156381018
10,28.274562223910173,6,5,68.67809582243888,42.96028448093228,Finance,0,0,-3.779536765928154
32,41.51419474551011,60,4,87.90516597714813,79.20046909461182,Finance,0,0,-2.509744587471624
17,18.666460282413915,15,3,72.78836802265916,32.053230041179944,Healthcare,0,0,-3.5645904794439685
96,55.63115597616792,8,5,66.490449940408,57.16240344982988,Technology,0,0,-1.1593962729972809
345,185.89176561750307,5,5,89.1729592479425,59.737400194763325,Finance,0,0,-1.9328712059624684
22,62.15543707687131,28,0,63.06289874072676,35.86109717726195,Retail,0,0,-3.450882235174637
10,14.687876670263325,59,0,89.73583956834875,71.21967900573267,Technology,0,0,-3.3428841722706517
29,15.782302286496325,60,4,94.52037325783326,48.64679073342189,Retail,0,1,-2.789721941554293
214,125.2569010502844,18,1,69.15545934076928,23.864067159940472,Healthcare,0,0,-0.33713286931278336
122,98.21552750196489,15,1,91.28582394848667,41.17645099991775,Manufacturing,0,0,-0.5661301525157914
103,71.46753544694948,21,4,82.81285042865481,67.12751584794316,Manufacturing,0,0,-0.7757513689299069
35,70.96275640685487,20,3,65.74775890796676,32.840918959847755,Technology,0,0,-3.0022950592415505
10,31.897931546268865,3,2,93.08010547573653,43.05332907428827,Technology,0,0,-3.534772312648329
118,79.16389354139599,14,3,92.3889870170521,33.11492617784864,Technology,0,0,-0.6835907204066897
15,20.749286655594727,25,2,71.28411371924432,56.513428874782974,Healthcare,0,0,-3.4575514318092937
1445,500.0,29,4,75.6314575395794,58.87997652631797,Retail,0,0,-154.97514561239365
128,67.65795602406322,30,1,35.4822192100956,20.0600723096347,Technology,0,0,-1.2030972294219664
22,62.220404006399455,20,2,66.91842575001735,5.427998852317074,Retail,0,1,-3.65579175168129
21,40.89261047941311,7,2,79.9504505250017,34.491517559180146,Finance,0,0,-3.328663354276541
47,53.770898996051216,17,1,70.64175301736107,47.26399875804316,Technology,0,0,-2.4563704797620436
38,35.15772096022987,46,2,85.9195791872695,54.51689381984905,Technology,0,0,-2.5290690575685124
291,187.26584058221778,26,4,85.24983416982647,50.604202841718745,Finance,0,0,-0.7707680355679856
72,50.42556389665563,16,0,39.81308756859564,33.16815097688089,Finance,0,0,-2.1749239164989964
18,19.750468777464008,60,1,65.47357592007988,41.76299054929838,Technology,0,1,-3.5235603164048146
930,482.4514126133725,21,7,87.57546553504409,29.948056518260458,Retail,0,0,-53.37466089250348
58,60.1247095340446,17,3,64.1489761124612,49.11398150270389,Technology,0,0,-2.1819983868537567
172,95.20350422659553,32,2,40.522835002031265,19.90620882317205,Finance,0,0,-0.7139219793943109
21,18.38338195351673,7,1,73.77695881570733,19.4237736922862,Finance,0,1,-3.5109402223046366
94,54.610305368290994,15,1,94.85743845237054,57.06289627713551,Retail,0,0,-0.9185224452592102
87,54.917324333166434,18,4,89.09176259355773,31.77741555241894,Technology,0,0,-1.3317630496450712
10,38.3167178421682,4,2,78.54747113075258,25.146182575126502,Technology,0,0,-3.823355828091463
1122,500.0,23,2,75.30024333928033,68.2162628555817,Technology,1,0,-84.90966746376255
378,194.69037175204886,28,5,92.37326058066328,76.6522623062873,Technology,0,0,-2.8314492957430692
30,85.9242864874792,12,1,87.48859201473394,63.256735391982275,Finance,0,0,-2.709060196716802
10,9.86794632531488,33,1,54.1969213131838,50.30294992793893,Technology,0,1,-3.8656071874446507
91,56.98965894787544,41,1,32.71260407283523,49.64038414688732,Finance,0,1,-1.663850886096549
62,38.332749194057556,45,2,74.01998801961979,79.17167238472524,Manufacturing,0,0,-1.7308267407260005
93,55.92448651667917,8,2,43.8447392777713,42.4351522265961,Healthcare,0,1,-1.566971389409518
72,53.60586882701149,22,2,77.19821351904609,48.7197086071555,Manufacturing,0,0,-1.6766601959522949
116,72.06228638990109,31,0,83.09596111926642,63.0359124168941,Manufacturing,0,0,-0.5703530894721829
478,247.46382056768326,22,6,80.75441199107615,39.39888994794491,Technology,0,1,-7.805664760505678
128,85.23351828380044,39,1,55.83166932694523,43.262471637531256,Technology,0,1,-0.8139835336302976
11,29.150077711908253,23,1,45.64666218858888,35.50807469607538,Technology,0,1,-4.031568780545508
421,237.32175290638753,7,3,54.30416601787326,27.58767306881593,Manufacturing,0,0,-5.32035695527074
639,337.32474716838703,40,4,66.58357013294268,40.8844392407456,Healthcare,0,0,-19.479188784744608
6173,500.0,21,5,64.8975335527706,59.02466655251894,Manufacturing,1,0,-3567.751727332052
10,31.357179246962517,57,2,85.51414818558628,42.56049997979729,Finance,0,0,-3.6143745183057594
78,48.579104665315704,7,3,39.63210813033079,26.00670123136417,Technology,0,0,-2.0840253088457787
10,65.14701488042391,22,2,88.1909677033128,30.00770018082592,Manufacturing,0,1,-3.688028721520265
125,112.47139269710321,54,5,39.814309745602436,7.85539812983561,Finance,0,0,-1.3015137175052907
23,42.29704998857065,24,1,67.07845426895695,59.45608839066411,Healthcare,0,0,-3.186466750185118
977,500.0,35,2,95.3116033679405,75.16092411765749,Technology,0,0,-60.01849657337934
17,10.685348807370719,42,0,51.59902930882109,32.80072906190136,Technology,0,0,-3.770503874416578
10,7.884511588378258,21,0,69.05935475832912,42.130954984181564,Technology,0,0,-3.7823588125432566
26,26.37498563052503,10,0,76.50353495179306,35.748843366334185,Finance,0,0,-3.176573903551396
10,55.22440022968435,38,0,66.65919526322357,40.83325155657005,Manufacturing,0,0,-3.8167420349152046
168,98.54361381747988,18,3,77.79069630517628,36.523745624286235,Finance,0,0,-0.23230307195394723
10,12.24069797894493,2,1,60.61090427830421,35.38815374706318,Healthcare,0,0,-3.920785727240453
56,35.668803196493556,48,3,90.53553893652611,51.28141888423863,Healthcare,0,0,-1.9579932595608298
10,54.50877863513242,60,1,88.88113950006384,65.01554846418982,Manufacturing,0,0,-3.4010642172858434
33,30.10758976604739,12,1,83.42917291159453,68.77961238268202,Finance,0,0,-2.604371371822599
642,368.51390695571683,20,7,88.56708686785164,54.686594143249415,Manufacturing,0,1,-19.413236378175487
93,53.35951716634467,60,6,86.69282142554088,59.7870214410683,Technology,0,0,-0.9996756142160448
14,15.034435602356925,55,1,74.72108882230289,43.56478103967411,Technology,1,0,-3.5638708634595786
52,37.18494972970484,31,2,82.15909098536088,49.35111149873257,Technology,0,0,-2.1740001981565302
56,52.108963806833955,51,1,58.311705907966335,19.69218302552886,Healthcare,0,0,-2.5329454767161055
110,83.4654738284552,17,1,64.04224886285857,61.08131271971793,Retail,0,0,-0.8809270096136708
10,13.94509888696186,5,4,92.69570922451543,29.415653583388725,Technology,0,0,-3.6477176790877364
132,75.95057171657828,45,3,81.15257309785444,23.80658441541913,Manufacturing,0,1,-0.6604215936981024
10,9.08337565366958,19,2,81.90721126966861,44.271338077686224,Finance,0,0,-3.6367571826818246
21,14.434664794929649,4,2,84.55255367105318,45.13433036130448,Technology,0,0,-3.197499820399032
26,20.39175363148697,12,0,79.55342555140106,62.08125998070646,Healthcare,0,0,-2.9354156646403373
141,114.95224941741041,16,2,81.0591749707055,48.09552271672967,Finance,0,0,-0.3527440685591076
56,35.29406062299737,18,2,37.569665162928914,41.63811626766377,Healthcare,0,0,-2.5647984182294006
10,22.889755009682546,11,0,64.92352756487016,49.86677040210372,Technology,0,0,-3.7618305611344693
12,18.396156091657502,8,2,85.49808396622103,55.16420556683587,Technology,0,0,-3.4381055158031026
73,43.2974210097434,3,3,76.43751838210396,18.766572628435927,Finance,0,1,-1.898392235151473
48,49.89402270932101,3,0,87.75390634969263,47.96179923207232,Finance,0,0,-2.2491665426464946
22,21.215245594290685,19,1,71.45679022891028,20.883836493864386,Healthcare,0,0,-3.4867614057599825
26,44.92094528359971,24,5,73.13093898231536,73.86522482768063,Retail,0,1,-2.905368811555401
155,110.10536696052966,8,4,44.10140642144784,36.59058319305733,Manufacturing,0,0,-0.6687612702410628
25,23.08335957918358,51,1,52.65168386977853,33.113035657361806,Retail,0,0,-3.4710788760433204
47,52.47100086209224,14,3,77.7281826429001,47.95406299608881,Healthcare,0,0,-2.3799856696022883
1415,500.0,18,1,85.46970372413732,31.75735194874876,Technology,0,0,-147.71374414716863
10,18.070325089821985,17,5,77.55995166042558,20.0730056155345,Finance,0,0,-3.8738164384714686
10,16.711777435664292,3,2,98.20179640087959,57.62858393981442,Manufacturing,0,0,-3.3669533644726894
176,109.28549197335445,40,3,46.53496884538015,22.87484492376133,Finance,0,0,-0.6092515521561079
19,66.67738535117768,30,4,76.74510931984142,44.41450339132257,Finance,0,0,-3.353332879671005
33,53.477837065033114,52,2,32.443446758583825,37.69394931431186,Retail,0,1,-3.362913937899667
16,25.561818397568395,49,1,66.37865575072063,44.81516039144249,Healthcare,0,0,-3.563292159361254
36,20.17989479880086,28,5,77.78852246457775,31.56938199165438,Manufacturing,0,0,-2.8591597194209872
600,316.18620842080577,32,1,52.64779548524342,38.94024079453436,Finance,0,0,-16.36200011879129
181,92.64150155465973,7,1,36.87227150459832,24.906537342945434,Healthcare,0,1,-0.6681249862104532
199,102.90694265848204,14,4,77.514759902077,55.300511486223925,Technology,0,1,0.01745169091056148
10,13.310264461444016,17,4,61.36053281263752,73.58687515772101,Manufacturing,0,0,-3.607699670611857
10,22.915682212910898,13,0,91.64424866767712,17.82955978600357,Manufacturing,0,0,-3.7509210350352005
10,14.232850770993066,49,9,71.71008311340503,37.70621607313238,Healthcare,0,1,-3.7912494402808905
16,47.48749802041087,22,0,72.13662204141205,46.27002602926058,Manufacturing,0,0,-3.4940735713517954
229,130.78216062125634,10,3,53.46986393257749,46.036314108710584,Finance,0,0,-0.38111084780454046
118,68.58777674089485,47,3,40.21103061212714,41.8464153181839,Technology,0,0,-1.1355183713332573
39,46.8604396868718,23,4,68.7229078240634,58.72154751200019,Retail,0,0,-2.635098541663365
52,34.65935888658941,38,4,74.28342754304427,26.00931861891447,Finance,0,0,-2.439491175618241
19,27.751687034308727,7,0,62.73787072271999,28.267423760801144,Retail,0,0,-3.622581902686391
74,37.99621145709635,24,1,69.49051681013961,64.41719645923429,Technology,0,0,-1.5773572602247299
172,94.53151083210048,9,3,74.20094285500646,25.77663227999799,Retail,0,1,-0.3301775132099515
10,42.7433490285009,23,5,29.129301365818034,-17.446317282467977,Healthcare,0,1,-4.379136448082077
85,65.71581907688336,30,1,65.71578528549212,30.466420572081553,Technology,0,0,-1.6216107825684265
221,130.31972355022737,6,4,80.33508109950839,46.04232894265881,Technology,0,0,-0.07241055746364561
29,40.47551544801503,19,2,58.31507450128303,35.340645820550534,Technology,0,0,-3.258224088422766
156,115.96217117483619,7,4,66.31355874780257,15.189569239998761,Technology,0,0,-0.6089478586019842
3721,500.0,40,6,90.79614829815506,44.46921177701068,Technology,1,0,-1239.6803848228026
46,33.58791039570506,20,2,73.89413877125884,23.015345757738075,Technology,0,1,-2.6485358462255073
98,77.76565258865737,10,1,71.80002075681682,20.011655222098337,Retail,0,0,-1.3623065506550454
18,23.000749031062135,12,4,47.54358592632081,16.224818024561642,Manufacturing,0,0,-3.907165596540299
71,45.89497314460616,14,3,78.7268982577724,44.297970024956065,Manufacturing,0,0,-1.7224472572226275
108,66.61490128217781,51,1,76.38751202573656,16.158916650837682,Healthcare,0,1,-1.1532535465359333
73,59.623291364769045,18,2,95.29242073980355,71.3309809218282,Healthcare,0,0,-1.2893279452273387
11,8.097807576380445,35,0,51.23814075797182,36.690815409081964,Healthcare,0,0,-3.9661920691476262
74,60.42897807149131,19,1,84.17877363663798,30.14832345633087,Technology,0,0,-1.7046256759829734
489,250.45293156294312,7,2,83.05813001784492,26.557468383146862,Finance,0,0,-8.509058952756375
107,62.68919485660721,12,2,91.4084589216143,37.434645816631516,Technology,0,0,-0.8513382442508047
231,120.1093424690423,25,4,71.63090178195183,43.74605754847083,Finance,0,0,-0.229822521792715
38,45.73451185224501,3,2,56.654828252569445,30.128208898794046,Finance,0,0,-3.016826046283953
168,103.87467960858416,28,2,66.44932446159983,39.54670168582769,Manufacturing,0,0,-0.32153314189738014
83,47.47177667427502,11,2,82.49373756104879,31.616158985626097,Retail,0,0,-1.4910333525045036
13,36.327352468068064,22,4,53.63694983829676,35.36158608577066,Retail,0,1,-3.8776378129308675
88,47.46209479427939,13,1,86.12113417093907,14.155282101815533,Manufacturing,0,0,-1.4799464014760848
12,17.99599450496951,32,0,75.57160063212918,28.968846460376874,Healthcare,0,0,-3.7469332219956932
21,14.828242287907429,20,1,56.629945995875275,25.925223953061575,Technology,0,0,-3.6303987484167544
72,50.2901282832304,32,1,73.13761847921431,26.092189532264413,Finance,0,0,-1.8982862989497413
85,52.903601284799926,3,1,42.899389184347,19.075179943539524,Technology,0,0,-1.9409046686082139
10,10.377283949575563,17,2,81.24227253813262,24.79530957261012,Technology,0,0,-3.7992147980377933
265,148.94965706931166,11,1,60.806681801322085,59.96803890381099,Finance,1,0,-0.5346888707562913
128,70.3956099163783,28,2,77.371994635769,24.95904988345497,Healthcare,0,0,-0.7450076545746701
18,10.429716273932902,40,5,75.93846673944849,72.01763914873547,Retail,0,0,-3.1768742194156316
10,8.32572850646114,39,4,69.16022523804027,16.320630443852245,Finance,0,0,-3.98783270406878
43,33.328489162645084,53,2,82.02249585530865,84.72596318368949,Finance,0,0,-2.166867335977398
27,26.727856803601682,40,2,39.073781202903604,43.36314481760126,Manufacturing,0,0,-3.4552570294301534
64,39.95285932871621,17,5,81.1919596685517,56.71994967852359,Healthcare,0,1,-1.783920805886294
31,58.36244369995559,8,0,71.8811431744796,16.758040527105507,Retail,0,0,-3.20322424403836
10,25.981012772610924,4,0,72.1164595862642,30.006508099544078,Technology,0,1,-3.848783339341006
30,37.20220872393391,8,2,57.93743191376901,27.79860534862589,Retail,0,0,-3.2882368380733027
34,24.239351001163335,3,1,79.43217124626,35.45752520262374,Retail,0,1,-2.8776180859164104
141,76.9316916578234,6,1,80.56686746190339,58.664257865794006,Technology,0,1,-0.27311726245461404
19,28.370212712774336,24,3,63.25290872408448,50.36787287387946,Finance,0,0,-3.4406279297681195
677,351.5542656205426,3,3,87.11620966527262,37.55681550552267,Manufacturing,0,0,-22.781283379303094
10,25.200742271278823,26,1,46.820535473883986,49.01178051982643,Retail,0,0,-3.949700401102549
390,207.91593395065075,12,1,73.05829488671087,57.3627719145875,Technology,0,0,-3.620514875816192
38,46.53959563727136,21,2,79.15689999529593,36.891283536556756,Finance,0,0,-2.7377007317545865
198,115.57336815842973,21,4,83.21442522258214,38.07481391620515,Manufacturing,0,0,-0.06365723644453736
61,44.80426777341112,53,3,62.87638607530408,79.41631288183969,Technology,0,0,-1.8680056361922421
301,174.03058344731124,22,2,82.85885045599368,43.6170709610053,Retail,0,0,-1.0425749277520207
30,61.86424976286598,6,2,84.80496535353197,31.625892540811567,Healthcare,0,0,-2.9889432061381878
10,31.37845304492251,9,2,81.06582913972747,39.1087166736227,Finance,0,0,-3.686471975213744
459,234.50173240123937,21,4,49.5427771389579,49.681770166782044,Technology,0,0,-7.015218067276164
46,36.9710693952228,16,2,94.82412423238617,60.70536233552521,Technology,0,0,-2.1377158589919367
76,52.344619607678865,22,3,94.17196577701041,49.85629534449963,Healthcare,0,0,-1.3970299794738987
347,194.10076026939998,26,1,85.30780758507237,58.59401357957262,Technology,0,0,-2.039069815512695
11,17.265277780405896,9,2,66.867347267481,39.50120398957362,Retail,0,1,-3.7874168954086014
133,82.69307665474697,27,5,76.12046380555728,43.90340028340901,Manufacturing,0,0,-0.5364681596771551
22,28.20901882945637,29,2,83.66384032681219,45.12059983094561,Retail,0,0,-3.1707967980843135
44,41.80042674216722,22,0,66.26570990208806,42.798143706607355,Healthcare,0,0,-2.628557751326261
60,34.9720458490103,60,5,41.624193081850464,33.64526237845426,Healthcare,0,0,-2.474595970153861
10,10.683272779325392,4,2,92.79760694024132,44.17860610692614,Manufacturing,0,0,-3.528595081742178
16,64.55709806199462,59,2,61.82259266089856,47.02944739071995,Healthcare,0,0,-3.591138494265255
414,208.91851160539076,15,4,63.6054337747643,15.301950260867688,Healthcare,0,0,-5.021130060165416
206,120.0625281002784,10,2,91.80247773652107,38.26852661500088,Finance,0,0,0.02057299028521775
49,50.868863767739505,28,3,84.50847440774747,45.80190791568017,Finance,0,0,-2.268599992597084
78,45.74524072151193,12,5,71.71373040209954,66.9735208061847,Finance,0,0,-1.435474529529527
35,54.36450867388158,38,0,91.26864144274708,52.60036890860834,Finance,0,0,-2.5890106343036625
417,225.17797299212378,15,4,82.03760893459079,48.53260195667174,Healthcare,0,0,-4.700263095000718
40,67.86476389973367,41,2,77.77037741535685,82.58736335727829,Technology,0,0,-2.321597318988205
77,45.83944843723058,8,3,53.453464537784576,6.178215878601879,Retail,0,1,-2.1289396275933394
